id,title,artist,rights,genre,Department,tags,notes
437040,Changing Pasture,Anton Mauve,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 24 x 39 5/8 in. (61 x 100.6 cm); ca. 1880; European Paintings; Changing Pasture is a Unknown Painting by the Unknown artist Anton Mauve. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 24 x 39 5/8 in. (61 x 100.6 cm), the work is classified as Paintings and was created in ca. 1880."
437041,Gathering Wood,Anton Mauve,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 16 1/2 x 13 in. (41.9 x 33 cm); Unknown; European Paintings; Gathering Wood is a Unknown Painting by the Unknown artist Anton Mauve. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 16 1/2 x 13 in. (41.9 x 33 cm), the work is classified as Paintings ."
437042,The Return to the Fold,Anton Mauve,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 19 3/4 x 33 7/8 in. (50.2 x 86 cm); Unknown; European Paintings; The Return to the Fold is a Unknown Painting by the Unknown artist Anton Mauve. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 19 3/4 x 33 7/8 in. (50.2 x 86 cm), the work is classified as Paintings ."
437043,A Shepherdess and Her Flock,Anton Mauve,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 17 7/8 x 25 1/4 in. (45.4 x 64.1 cm); Unknown; European Paintings; A Shepherdess and Her Flock is a Unknown Painting by the Unknown artist Anton Mauve. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 17 7/8 x 25 1/4 in. (45.4 x 64.1 cm), the work is classified as Paintings ."
437044,Twilight,Anton Mauve,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 25 7/8 x 17 7/8 in. (65.7 x 45.4 cm); Unknown; European Paintings; Twilight is a Unknown Painting by the Unknown artist Anton Mauve. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 25 7/8 x 17 7/8 in. (65.7 x 45.4 cm), the work is classified as Paintings ."
437045,The Last Token: A Christian Martyr,Gabriel Max,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 67 1/2 x 47 in. (171.5 x 119.4 cm); Unknown; European Paintings; The Last Token: A Christian Martyr is a Unknown Painting by the Unknown artist Gabriel Max. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 67 1/2 x 47 in. (171.5 x 119.4 cm), the work is classified as Paintings ."
437046,"María Teresa (1638–1683), Infanta of Spain",Juan Bautista Martínez del Mazo,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 58 1/4 x 40 1/2 in. (148 x 102.9 cm); ca. 1645; European Paintings; María Teresa (1638–1683), Infanta of Spain is a Unknown Painting by the Unknown artist Juan Bautista Martínez del Mazo. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 58 1/4 x 40 1/2 in. (148 x 102.9 cm), the work is classified as Paintings and was created in ca. 1645."
437049,The Card Players,Ernest Meissonier,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 13 7/8 x 10 1/2 in. (35.2 x 26.7 cm); 1863; European Paintings; The Card Players is a Unknown Painting by the Unknown artist Ernest Meissonier. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 13 7/8 x 10 1/2 in. (35.2 x 26.7 cm), the work is classified as Paintings and was created in 1863."
437050,Soldier Playing the Theorbo,Ernest Meissonier,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 11 1/2 x 8 5/8 in. (29.2 x 21.9 cm); 1865; European Paintings; Soldier Playing the Theorbo is a Unknown Painting by the Unknown artist Ernest Meissonier. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 11 1/2 x 8 5/8 in. (29.2 x 21.9 cm), the work is classified as Paintings and was created in 1865."
437051,A General and His Aide-de-camp,Ernest Meissonier,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 7 3/4 x 10 7/8 in. (19.7 x 27.6 cm); 1869; European Paintings; A General and His Aide-de-camp is a Unknown Painting by the Unknown artist Ernest Meissonier. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 7 3/4 x 10 7/8 in. (19.7 x 27.6 cm), the work is classified as Paintings and was created in 1869."
437052,"1807, Friedland",Ernest Meissonier,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 53 1/2 x 95 1/2 in. (135.9 x 242.6 cm); ca. 1861–75; European Paintings; 1807, Friedland is a Unknown Painting by the Unknown artist Ernest Meissonier. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 53 1/2 x 95 1/2 in. (135.9 x 242.6 cm), the work is classified as Paintings and was created in ca. 1861–75."
437053,The Afternoon Meal (La Merienda),Luis Meléndez,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 41 1/2 x 60 1/2 in. (105.4 x 153.7 cm); ca. 1772; European Paintings; The Afternoon Meal (La Merienda) is a Unknown Painting by the Unknown artist Luis Meléndez. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 41 1/2 x 60 1/2 in. (105.4 x 153.7 cm), the work is classified as Paintings and was created in ca. 1772."
437054,Virgin and Child with Saints Catherine of Alexandria and Barbara,Hans Memling,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall 26 7/8 x 28 7/8 in. (68.3 x 73.3 cm); painted surface 26 3/8 x 28 3/8 in. (67 x 72.1 cm); early 1480s; European Paintings; Virgin and Child with Saints Catherine of Alexandria and Barbara is a Unknown Painting by the Unknown artist Hans Memling. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 26 7/8 x 28 7/8 in. (68.3 x 73.3 cm); painted surface 26 3/8 x 28 3/8 in. (67 x 72.1 cm), the work is classified as Paintings and was created in early 1480s."
437055,Portrait of an Old Man,Hans Memling,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall 10 3/8 x 7 5/8 in. (26.4 x 19.4 cm); painted surface 10 x 7 1/4 in. (25.4 x 18.4 cm); ca. 1475; European Paintings; Portrait of an Old Man is a Unknown Painting by the Unknown artist Hans Memling. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 10 3/8 x 7 5/8 in. (26.4 x 19.4 cm); painted surface 10 x 7 1/4 in. (25.4 x 18.4 cm), the work is classified as Paintings and was created in ca. 1475."
437056,"Tommaso di Folco Portinari (1428–1501); Maria Portinari (Maria Maddalena Baroncelli, born 1456)",Hans Memling,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; (.626, Tommaso) overall 17 3/8 x 13 1/4 in. (44.1 x 33.7 cm), painted surface 16 5/8 x 12 1/2 in. (42.2 x 31.8 cm); (.627, Maria) overall 17 3/8 x 13 3/8 in. (44.1 x 34 cm); painted surface 16 5/8 x 12 5/8 in. (42.2 x 32.1 cm); ca. 1470; European Paintings; Tommaso di Folco Portinari (1428–1501); Maria Portinari (Maria Maddalena Baroncelli, born 1456) is a Unknown Painting by the Unknown artist Hans Memling. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring (.626, Tommaso) overall 17 3/8 x 13 1/4 in. (44.1 x 33.7 cm), painted surface 16 5/8 x 12 1/2 in. (42.2 x 31.8 cm); (.627, Maria) overall 17 3/8 x 13 3/8 in. (44.1 x 34 cm); painted surface 16 5/8 x 12 5/8 in. (42.2 x 32.1 cm), the work is classified as Paintings and was created in ca. 1470."
437057,Virgin and Child,Hans Memling,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall, with integral frame, diameter 9 3/4 in. (24.8 cm); painted surface diameter 6 7/8 in. (17.5 cm); ca. 1475–80; European Paintings; Virgin and Child is a Unknown Painting by the Unknown artist Hans Memling. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall, with integral frame, diameter 9 3/4 in. (24.8 cm); painted surface diameter 6 7/8 in. (17.5 cm), the work is classified as Paintings and was created in ca. 1475–80."
437059,Young Woman with a Pink,Hans Memling,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall 17 x 7 3/8 in. (43.2 x 18.7 cm); painted surface 17 x 6 7/8 in. (43.2 x 17.5 cm); ca. 1485–90; European Paintings; Young Woman with a Pink is a Unknown Painting by the Unknown artist Hans Memling. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 17 x 7 3/8 in. (43.2 x 18.7 cm); painted surface 17 x 6 7/8 in. (43.2 x 17.5 cm), the work is classified as Paintings and was created in ca. 1485–90."
437060,Virgin and Child,Hans Memling,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall 14 1/8 x 10 1/4 in. (35.9 x 26 cm); painted surface 13 3/8 x 9 1/2 in. (34 x 24.1 cm); ca. 1490–94; European Paintings; Virgin and Child is a Unknown Painting by the Unknown artist Hans Memling. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 14 1/8 x 10 1/4 in. (35.9 x 26 cm); painted surface 13 3/8 x 9 1/2 in. (34 x 24.1 cm), the work is classified as Paintings and was created in ca. 1490–94."
437061,Salvator Mundi,Hans Memling,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall, with integral frame, diameter 10 3/4 in. (27.3 cm); painted surface 8 in. (20.3 cm); 1480–85; European Paintings; Salvator Mundi is a Unknown Painting by the Unknown artist Hans Memling. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall, with integral frame, diameter 10 3/4 in. (27.3 cm); painted surface 8 in. (20.3 cm), the work is classified as Paintings and was created in 1480–85."
437062,Virgin and Child,Hans Memling,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Overall 10 3/4 x 8 1/4 in. (27.3 x 21 cm); painted surface 9 x 6 5/8 in. (22.9 x 16.8 cm); Unknown; European Paintings; Virgin and Child is a Unknown Painting by the Unknown artist Hans Memling. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Overall 10 3/4 x 8 1/4 in. (27.3 x 21 cm); painted surface 9 x 6 5/8 in. (22.9 x 16.8 cm), the work is classified as Paintings ."
437063,Madonna and Child with Saints and Angels,Lippo Memmi (Filippo di Memmo),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera on wood, gold ground; Overall, with shaped top and engaged (partially modern) frame, 26 1/4 x 13 in. (66.7 x 33 cm); painted surface 19 3/4 x 10 1/8 in. (50.2 x 25.7 cm); predella 1 1/2 x 10 in. (3.8 x 25.4 cm); ca. 1350; European Paintings; Madonna and Child with Saints and Angels is a Unknown Painting by the Unknown artist Lippo Memmi (Filippo di Memmo). This piece, part of the European Paintings collection, is crafted using Tempera on wood, gold ground. Measuring Overall, with shaped top and engaged (partially modern) frame, 26 1/4 x 13 in. (66.7 x 33 cm); painted surface 19 3/4 x 10 1/8 in. (50.2 x 25.7 cm); predella 1 1/2 x 10 in. (3.8 x 25.4 cm), the work is classified as Paintings and was created in ca. 1350."
437064,Saint Clare,Lippo Memmi (Filippo di Memmo),CC0-1.0,Paintings,European Paintings,,"Painting, part of an altarpiece; Unknown; Unknown; Tempera on wood, gold ground; Overall, with shaped top and engaged (modern) frame, 19 x 8 in. (48.3 x 20.3 cm); painted surface 15 1/2 x 7 1/2 in. (39.4 x 19.1 cm); ca. 1330; European Paintings; Saint Clare is a Unknown Painting, part of an altarpiece by the Unknown artist Lippo Memmi (Filippo di Memmo). This piece, part of the European Paintings collection, is crafted using Tempera on wood, gold ground. Measuring Overall, with shaped top and engaged (modern) frame, 19 x 8 in. (48.3 x 20.3 cm); painted surface 15 1/2 x 7 1/2 in. (39.4 x 19.1 cm), the work is classified as Paintings and was created in ca. 1330."
437065,Saint Paul,Lippo Memmi (Filippo di Memmo),CC0-1.0,Paintings,European Paintings,,"Painting, part of an altarpiece; Unknown; Unknown; Tempera on wood, gold ground; Overall, with arched top and engaged frame, 37 3/4 x 19 in. (95.9 x 48.3 cm); painted surface 35 1/8 x 16 1/2 in. (89.2 x 41.9 cm); ca. 1330; European Paintings; Saint Paul is a Unknown Painting, part of an altarpiece by the Unknown artist Lippo Memmi (Filippo di Memmo). This piece, part of the European Paintings collection, is crafted using Tempera on wood, gold ground. Measuring Overall, with arched top and engaged frame, 37 3/4 x 19 in. (95.9 x 48.3 cm); painted surface 35 1/8 x 16 1/2 in. (89.2 x 41.9 cm), the work is classified as Paintings and was created in ca. 1330."
437067,Johann Joachim Winckelmann (1717–1768),Anton Raphael Mengs,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 25 x 19 3/8 in. (63.5 x 49.2 cm); ca. 1777; European Paintings; Johann Joachim Winckelmann (1717–1768) is a Unknown Painting by the Unknown artist Anton Raphael Mengs. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 25 x 19 3/8 in. (63.5 x 49.2 cm), the work is classified as Paintings and was created in ca. 1777."
437069,"Falling Leaves, Allegory of Autumn",Hugues Merle,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 68 7/8 x 43 1/4 in. (174.9 x 109.9 cm); 1872; European Paintings; Falling Leaves, Allegory of Autumn is a Unknown Painting by the Unknown artist Hugues Merle. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 68 7/8 x 43 1/4 in. (174.9 x 109.9 cm), the work is classified as Paintings and was created in 1872."
437070,A Musical Party,Gabriël Metsu,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 24 1/2 x 21 3/8 in. (62.2 x 54.3 cm); 1659; European Paintings; A Musical Party is a Unknown Painting by the Unknown artist Gabriël Metsu. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 24 1/2 x 21 3/8 in. (62.2 x 54.3 cm), the work is classified as Paintings and was created in 1659."
437071,The Visit to the Nursery,Gabriël Metsu,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 30 1/2 x 32 in. (77.5 x 81.3 cm); 1661; European Paintings; The Visit to the Nursery is a Unknown Painting by the Unknown artist Gabriël Metsu. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 30 1/2 x 32 in. (77.5 x 81.3 cm), the work is classified as Paintings and was created in 1661."
437072,Tavern Scene,Gabriël Metsu,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 14 3/8 x 12 5/8 in. (36.5 x 32.1 cm); Unknown; European Paintings; Tavern Scene is a Unknown Painting by the Unknown artist Gabriël Metsu. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 14 3/8 x 12 5/8 in. (36.5 x 32.1 cm), the work is classified as Paintings ."
437073,A Woman Seated at a Window,Gabriël Metsu,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 10 7/8 x 8 7/8 in. (27.6 x 22.5 cm); early 1660s; European Paintings; A Woman Seated at a Window is a Unknown Painting by the Unknown artist Gabriël Metsu. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 10 7/8 x 8 7/8 in. (27.6 x 22.5 cm), the work is classified as Paintings and was created in early 1660s."
437074,A Cavalry Engagement,Adam Frans van der Meulen,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 8 5/8 x 12 1/2 in. (21.9 x 31.8 cm); Unknown; European Paintings; A Cavalry Engagement is a Unknown Painting by the Unknown artist Adam Frans van der Meulen. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 8 5/8 x 12 1/2 in. (21.9 x 31.8 cm), the work is classified as Paintings ."
437078,Waterfall at Mont-Dore,Achille-Etna Michallon,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 16 1/4 x 22 1/8 in. (41.3 x 56.2 cm); 1818; European Paintings; Waterfall at Mont-Dore is a Unknown Painting by the Unknown artist Achille-Etna Michallon. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 16 1/4 x 22 1/8 in. (41.3 x 56.2 cm), the work is classified as Paintings and was created in 1818."
437079,Landscape with a Plowed Field and a Village,Georges Michel,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 20 1/8 x 27 5/8 in. (51.1 x 70.2 cm); probably after 1827; European Paintings; Landscape with a Plowed Field and a Village is a Unknown Painting by the Unknown artist Georges Michel. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 20 1/8 x 27 5/8 in. (51.1 x 70.2 cm), the work is classified as Paintings and was created in probably after 1827."
437080,The Mill of Montmartre,Georges Michel,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 29 x 40 in. (73.7 x 101.6 cm); probably ca. 1820; European Paintings; The Mill of Montmartre is a Unknown Painting by the Unknown artist Georges Michel. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 29 x 40 in. (73.7 x 101.6 cm), the work is classified as Paintings and was created in probably ca. 1820."
437081,Madonna and Child with the Infant Saint John the Baptist,Michele da Verona (Michele di Zenone),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera and oil on wood; 29 x 22 3/4 in. (73.7 x 57.8 cm); probably late 1490s; European Paintings; Madonna and Child with the Infant Saint John the Baptist is a Unknown Painting by the Unknown artist Michele da Verona (Michele di Zenone). This piece, part of the European Paintings collection, is crafted using Tempera and oil on wood. Measuring 29 x 22 3/4 in. (73.7 x 57.8 cm), the work is classified as Paintings and was created in probably late 1490s."
437082,The Baker's Cart,Jean Michelin,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 38 3/4 x 49 3/8 in. (98.4 x 125.4 cm); 1656; European Paintings; The Baker's Cart is a Unknown Painting by the Unknown artist Jean Michelin. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 3/4 x 49 3/8 in. (98.4 x 125.4 cm), the work is classified as Paintings and was created in 1656."
437083,The Marriage of the Virgin,Michelino da Besozzo (Michelino de Mulinari),CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Tempera and gold on wood; 25 5/8 x 18 3/4 in. (65.1 x 47.6 cm); ca. 1430; European Paintings; The Marriage of the Virgin is a Unknown Painting by the Unknown artist Michelino da Besozzo (Michelino de Mulinari). This piece, part of the European Paintings collection, is crafted using Tempera and gold on wood. Measuring 25 5/8 x 18 3/4 in. (65.1 x 47.6 cm), the work is classified as Paintings and was created in ca. 1430."
437084,Landscape with a Battle between Two Rams,Jan Miel,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 68 1/4 x 97 5/8 in. (173.4 x 248 cm); ca. 1640; European Paintings; Landscape with a Battle between Two Rams is a Unknown Painting by the Unknown artist Jan Miel. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 68 1/4 x 97 5/8 in. (173.4 x 248 cm), the work is classified as Paintings and was created in ca. 1640."
437085,"Margaretha van Clootwijk (born about 1580/81, died 1662)",Michiel Jansz. van Mierevelt,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 27 3/4 x 22 7/8 in. (70.5 x 58.1 cm); 1639; European Paintings; Margaretha van Clootwijk (born about 1580/81, died 1662) is a Unknown Painting by the Unknown artist Michiel Jansz. van Mierevelt. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 27 3/4 x 22 7/8 in. (70.5 x 58.1 cm), the work is classified as Paintings and was created in 1639."
437086,"Jacob van Dalen (1570–1644), Called Vallensis",Michiel Jansz. van Mierevelt,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 27 1/2 x 23 in. (69.9 x 58.4 cm); 1640; European Paintings; Jacob van Dalen (1570–1644), Called Vallensis is a Unknown Painting by the Unknown artist Michiel Jansz. van Mierevelt. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 27 1/2 x 23 in. (69.9 x 58.4 cm), the work is classified as Paintings and was created in 1640."
437087,Portrait of a Woman with a Lace Collar,Michiel Jansz. van Mierevelt,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 29 3/8 x 23 3/4 in. (74.6 x 60.3 cm); ca. 1632–35; European Paintings; Portrait of a Woman with a Lace Collar is a Unknown Painting by the Unknown artist Michiel Jansz. van Mierevelt. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 29 3/8 x 23 3/4 in. (74.6 x 60.3 cm), the work is classified as Paintings and was created in ca. 1632–35."
437088,The Serenade,Frans van Mieris the Elder,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; Arched top, 5 3/4 x 4 3/8 in. (14.6 x 11.1 cm); ca. 1678–80; European Paintings; The Serenade is a Unknown Painting by the Unknown artist Frans van Mieris the Elder. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring Arched top, 5 3/4 x 4 3/8 in. (14.6 x 11.1 cm), the work is classified as Paintings and was created in ca. 1678–80."
437089,Portrait of a Man,Arnold Boonen,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 22 1/4 x 18 3/4 in. (56.5 x 47.6 cm); ca. 1720; European Paintings; Portrait of a Man is a Unknown Painting by the Unknown artist Arnold Boonen. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 22 1/4 x 18 3/4 in. (56.5 x 47.6 cm), the work is classified as Paintings and was created in ca. 1720."
437090,"Charles I (1600–1649), King of England",Daniël Mijtens,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 78 7/8 x 55 3/8 in. (200.3 x 140.7 cm); 1629; European Paintings; Charles I (1600–1649), King of England is a Unknown Painting by the Unknown artist Daniël Mijtens. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 78 7/8 x 55 3/8 in. (200.3 x 140.7 cm), the work is classified as Paintings and was created in 1629."
437092,Portia,Sir John Everett Millais,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 49 1/4 x 33 in. (125.1 x 83.8 cm); 1886; European Paintings; Portia is a Unknown Painting by the Unknown artist Sir John Everett Millais. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 49 1/4 x 33 in. (125.1 x 83.8 cm), the work is classified as Paintings and was created in 1886."
437093,Mercury and Battus,Francisque Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 47 x 70 in. (119.4 x 177.8 cm); Unknown; European Paintings; Mercury and Battus is a Unknown Painting by the Unknown artist Francisque Millet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 47 x 70 in. (119.4 x 177.8 cm), the work is classified as Paintings ."
437094,Autumn Landscape with a Flock of Turkeys,Jean-François Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 31 7/8 x 39 in. (81 x 99.1 cm); 1872–73; European Paintings; Autumn Landscape with a Flock of Turkeys is a Unknown Painting by the Unknown artist Jean-François Millet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 31 7/8 x 39 in. (81 x 99.1 cm), the work is classified as Paintings and was created in 1872–73."
437095,Calling the Cows Home,Jean-François Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 37 1/4 x 25 1/2 in. (94.6 x 64.8 cm); ca. 1872; European Paintings; Calling the Cows Home is a Unknown Painting by the Unknown artist Jean-François Millet. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 37 1/4 x 25 1/2 in. (94.6 x 64.8 cm), the work is classified as Paintings and was created in ca. 1872."
437096,Garden Scene,Jean-François Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 6 3/4 x 8 3/8 in. (17.1 x 21.3 cm); 1854; European Paintings; Garden Scene is a Unknown Painting by the Unknown artist Jean-François Millet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 6 3/4 x 8 3/8 in. (17.1 x 21.3 cm), the work is classified as Paintings and was created in 1854."
437097,Haystacks: Autumn,Jean-François Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 33 1/2 x 43 3/8 in. (85.1 x 110.2 cm); ca. 1874; European Paintings; Haystacks: Autumn is a Unknown Painting by the Unknown artist Jean-François Millet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 33 1/2 x 43 3/8 in. (85.1 x 110.2 cm), the work is classified as Paintings and was created in ca. 1874."
437098,Shepherdess Seated on a Rock,Jean-François Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 14 1/8 x 11 1/8 in. (35.9 x 28.3 cm); 1856; European Paintings; Shepherdess Seated on a Rock is a Unknown Painting by the Unknown artist Jean-François Millet. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 14 1/8 x 11 1/8 in. (35.9 x 28.3 cm), the work is classified as Paintings and was created in 1856."
437099,Woman with a Rake,Jean-François Millet,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 15 5/8 x 13 1/2 in. (39.7 x 34.3 cm); probably 1856–57; European Paintings; Woman with a Rake is a Unknown Painting by the Unknown artist Jean-François Millet. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 15 5/8 x 13 1/2 in. (39.7 x 34.3 cm), the work is classified as Paintings and was created in probably 1856–57."
437100,The Dormition of the Virgin,Ioannes Mokos,CC0-1.0,Paintings,European Paintings,,"Painting, icon; Unknown; Unknown; Tempera and oil on wood, gold ground; 13 1/2 x 11 1/4 in. (34.3 x 28.6 cm); Unknown; European Paintings; The Dormition of the Virgin is a Unknown Painting, icon by the Unknown artist Ioannes Mokos. This piece, part of the European Paintings collection, is crafted using Tempera and oil on wood, gold ground. Measuring 13 1/2 x 11 1/4 in. (34.3 x 28.6 cm), the work is classified as Paintings ."
437101,The Rest on the Flight into Egypt,Pier Francesco Mola,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on copper; 9 x 11 in. (22.9 x 27.9 cm); Unknown; European Paintings; The Rest on the Flight into Egypt is a Unknown Painting by the Unknown artist Pier Francesco Mola. This piece, part of the European Paintings collection, is crafted using Oil on copper. Measuring 9 x 11 in. (22.9 x 27.9 cm), the work is classified as Paintings ."
437102,Landscape with a Cottage,Pieter de Molijn,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on wood; 14 3/4 x 21 3/4 in. (37.5 x 55.2 cm); 1629; European Paintings; Landscape with a Cottage is a Unknown Painting by the Unknown artist Pieter de Molijn. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 14 3/4 x 21 3/4 in. (37.5 x 55.2 cm), the work is classified as Paintings and was created in 1629."
437103,Harbor Scene: An English Ship with Sails Loosened Firing a Gun,Peter Monamy,CC0-1.0,Paintings,European Paintings,,"Painting; Unknown; Unknown; Oil on canvas; 48 x 59 in. (121.9 x 149.9 cm); Unknown; European Paintings; Harbor Scene: An English Ship with Sails Loosened Firing a Gun is a Unknown Painting by the Unknown artist Peter Monamy. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 48 x 59 in. (121.9 x 149.9 cm), the work is classified as Paintings ."
